filename	decision	color_mad	color_p95_diff	width	height
000634.png	reject	18.2611	38.3333	512	256
000635.png	keep	1.6691	5.6667	512	256
000636.png	keep	1.6247	3.6667	512	256
000637.png	keep	5.2650	13.0000	512	256
000638.png	keep	8.9431	21.6667	512	256
000639.png	keep	0.9874	2.0000	512	256
000640.png	keep	2.5525	4.6667	512	256
000641.png	keep	0.9772	2.0000	512	256
000642.png	keep	6.5973	17.6667	512	256
000643.png	keep	5.2121	11.3333	512	256
000644.png	keep	1.1349	2.3333	512	256
000645.png	keep	4.3211	8.3333	512	256
000646.png	keep	4.9790	11.6667	512	256
000647.png	keep	4.9112	9.6667	512	256
000648.png	keep	7.3226	15.3333	512	256
000649.png	keep	1.6160	3.6667	512	256
000650.png	reject	22.8403	56.3333	512	256
000651.png	keep	3.0991	5.6667	512	256
000652.png	keep	1.7880	4.0000	512	256
000653.png	keep	7.6289	17.6667	512	256
000654.png	reject	9.0845	26.3333	512	256
000655.png	keep	1.3399	2.6667	512	256
000656.png	keep	1.0858	2.3333	512	256
000657.png	keep	1.4795	3.0000	512	256
000658.png	keep	5.1381	11.3333	512	256
000659.png	keep	5.8882	14.0000	512	256
000660.png	keep	3.0131	6.0000	512	256
000661.png	keep	7.0895	15.6667	512	256
000662.png	reject	11.1307	32.0000	512	256
000663.png	keep	6.1704	17.3333	512	256
000664.png	keep	5.7230	12.6667	512	256
000665.png	keep	5.5882	10.6667	512	256
000666.png	reject	14.0229	39.6667	512	256
000667.png	keep	1.9341	3.3333	512	256
000668.png	keep	3.3779	12.3333	512	256
000669.png	keep	8.2366	18.3333	512	256
000670.png	keep	2.8182	7.3333	512	256
000671.png	keep	4.1155	10.6667	512	256
000672.png	keep	3.7922	7.0000	512	256
000673.png	keep	5.7803	16.3333	512	256
000674.png	keep	8.0670	13.0000	512	256
000675.png	keep	5.8283	10.6667	512	256
000676.png	reject	13.0813	16.6667	512	256
000677.png	keep	6.1426	12.0000	512	256
000678.png	keep	5.5020	13.6667	512	256
000679.png	reject	10.0024	17.0000	512	256
000680.png	keep	5.5872	9.6667	512	256
000681.png	keep	6.6390	11.6667	512	256
000682.png	reject	23.5731	46.6667	512	256
000683.png	keep	2.5862	5.0000	512	256
000684.png	keep	2.0609	5.6667	512	256
000685.png	keep	6.1128	12.6667	512	256
000686.png	keep	3.7358	11.6667	512	256
000687.png	keep	3.1887	8.3333	512	256
000688.png	keep	1.0338	2.6667	512	256
000689.png	keep	2.8071	10.3333	512	256
000690.png	reject	10.1132	18.6667	512	256
000691.png	keep	4.3044	10.0000	512	256
000692.png	reject	7.5404	23.6667	512	256
000693.png	keep	9.5070	19.6667	512	256
000694.png	reject	16.8945	33.6667	512	256
000695.png	keep	4.5565	12.3333	512	256
000696.png	reject	28.6348	61.0000	512	256
000697.png	keep	2.7672	7.6667	512	256
000698.png	keep	6.8824	16.6667	512	256
000699.png	keep	2.0165	4.0000	512	256
000700.png	keep	3.0829	5.3333	512	256
000701.png	keep	4.7662	10.6667	512	256
000702.png	reject	15.4423	41.3333	512	256
000703.png	keep	5.6933	8.0000	512	256
000704.png	keep	1.0263	2.3333	512	256
000705.png	keep	1.7109	4.3333	512	256
000706.png	keep	3.3451	8.6667	512	256
000707.png	reject	8.9680	24.0000	512	256
000708.png	keep	1.7978	4.0000	512	256
000709.png	keep	7.7912	13.3333	512	256
000710.png	keep	5.3937	14.3333	512	256
000711.png	keep	3.3722	8.3333	512	256
000712.png	keep	5.1972	16.3333	512	256
000713.png	keep	6.1537	12.0000	512	256
000714.png	reject	15.0848	35.3333	512	256
000715.png	keep	1.7172	3.6667	512	256
000716.png	keep	2.2274	5.0000	512	256
000717.png	keep	6.6118	16.3333	512	256
000718.png	keep	5.9529	15.0000	512	256
000719.png	keep	1.5915	3.3333	512	256
000720.png	keep	0.8613	2.0000	512	256
000721.png	keep	1.4383	2.6667	512	256
000722.png	keep	5.6726	11.0000	512	256
000723.png	keep	4.5645	10.3333	512	256
000724.png	keep	0.7991	1.6667	512	256
000725.png	keep	2.6890	5.3333	512	256
000726.png	keep	5.3624	12.6667	512	256
000727.png	keep	4.2195	9.6667	512	256
000728.png	keep	9.2955	16.6667	512	256
000729.png	keep	2.7637	6.3333	512	256
000730.png	keep	5.6270	10.6667	512	256
000731.png	keep	1.7998	3.6667	512	256
000732.png	keep	2.4613	4.6667	512	256
000733.png	reject	15.5816	32.0000	512	256
000734.png	reject	11.6475	26.6667	512	256
000735.png	keep	4.7469	7.6667	512	256
000736.png	keep	1.0823	2.6667	512	256
000737.png	keep	1.0123	2.0000	512	256
000738.png	keep	5.9148	15.0000	512	256
000739.png	keep	7.4620	18.3333	512	256
000740.png	keep	2.7732	5.3333	512	256
000741.png	reject	11.3913	20.6667	512	256
000742.png	keep	6.7996	12.6667	512	256
000743.png	keep	5.9685	14.3333	512	256
000744.png	keep	5.3881	13.6667	512	256
000745.png	keep	4.0798	9.0000	512	256
000746.png	reject	12.7632	20.6667	512	256
000747.png	keep	1.8125	4.3333	512	256
000748.png	keep	2.0029	5.0000	512	256
000749.png	keep	6.3599	13.0000	512	256
000750.png	reject	10.3836	29.3333	512	256
000751.png	keep	2.6356	7.6667	512	256
000752.png	keep	1.0292	2.0000	512	256
000753.png	keep	2.4653	6.3333	512	256
000754.png	keep	4.0622	8.3333	512	256
000755.png	keep	6.4510	13.0000	512	256
000756.png	keep	2.0903	4.3333	512	256
000757.png	keep	5.9743	12.0000	512	256
000758.png	reject	17.5173	29.6667	512	256
000759.png	keep	3.6580	6.6667	512	256
000760.png	keep	7.3680	13.6667	512	256
000761.png	keep	3.6109	6.6667	512	256
000762.png	reject	14.4247	35.3333	512	256
000763.png	keep	3.6503	8.6667	512	256
000764.png	keep	2.1675	6.0000	512	256
000765.png	reject	13.4677	43.6667	512	256
000766.png	keep	4.4781	14.3333	512	256
000767.png	keep	4.9056	8.6667	512	256
000768.png	keep	1.9215	4.0000	512	256
000769.png	keep	1.2841	3.3333	512	256
000770.png	keep	4.0141	9.0000	512	256
000771.png	keep	4.2448	9.0000	512	256
000772.png	keep	8.6796	19.3333	512	256
000773.png	keep	3.0992	5.6667	512	256
000774.png	reject	5.4339	22.6667	512	256
000775.png	keep	2.9139	6.3333	512	256
000776.png	keep	4.6143	10.3333	512	256
000777.png	keep	6.8638	12.0000	512	256
000778.png	reject	9.9389	29.3333	512	256
000779.png	keep	1.9588	4.6667	512	256
000780.png	keep	6.8840	15.0000	512	256
000781.png	keep	6.7893	16.3333	512	256
000782.png	keep	3.0961	9.6667	512	256
000783.png	keep	2.6892	6.3333	512	256
000784.png	keep	1.1060	2.3333	512	256
000785.png	keep	3.2769	6.0000	512	256
000786.png	keep	4.6386	10.0000	512	256
000787.png	keep	4.1391	8.3333	512	256
000788.png	keep	2.3280	4.6667	512	256
000789.png	keep	4.0494	7.6667	512	256
000790.png	reject	11.3157	19.6667	512	256
000791.png	keep	3.2239	7.6667	512	256
000792.png	keep	5.5750	12.6667	512	256
000793.png	keep	6.3300	11.6667	512	256
000794.png	reject	11.1783	26.0000	512	256
000795.png	keep	2.3395	5.3333	512	256
000796.png	keep	1.8816	4.3333	512	256
000797.png	keep	7.7820	18.0000	512	256
000798.png	keep	3.3330	7.3333	512	256
000799.png	keep	2.3692	5.0000	512	256
000800.png	keep	2.2952	4.0000	512	256
000801.png	keep	1.4101	3.3333	512	256
000802.png	keep	5.0719	13.0000	512	256
000803.png	reject	11.3321	30.0000	512	256
000804.png	keep	1.0107	2.3333	512	256
000805.png	keep	5.1213	9.6667	512	256
000806.png	keep	5.3745	10.3333	512	256
000807.png	keep	7.6021	21.0000	512	256
000808.png	keep	9.5967	15.0000	512	256
000809.png	keep	3.5222	7.3333	512	256
000810.png	keep	7.8225	19.3333	512	256
000811.png	keep	2.5810	6.0000	512	256
000812.png	keep	2.2144	4.6667	512	256
000813.png	reject	19.2133	36.0000	512	256
000814.png	keep	3.9379	9.6667	512	256
000815.png	keep	4.2289	14.6667	512	256
000816.png	keep	1.6539	2.6667	512	256
000817.png	keep	1.2510	2.6667	512	256
000818.png	keep	3.6941	8.3333	512	256
000819.png	keep	8.4320	17.3333	512	256
000820.png	keep	1.8889	5.0000	512	256
000821.png	keep	3.3347	7.3333	512	256
000822.png	keep	5.6841	10.0000	512	256
000823.png	keep	3.3375	7.3333	512	256
000824.png	keep	2.7004	6.6667	512	256
000825.png	keep	2.9067	6.3333	512	256
000826.png	keep	5.7987	12.6667	512	256
000827.png	keep	2.2788	4.6667	512	256
000828.png	keep	3.4311	5.6667	512	256
000829.png	reject	10.4494	25.3333	512	256
000830.png	keep	5.5394	17.0000	512	256
000831.png	keep	3.3172	9.0000	512	256
000832.png	keep	2.1702	4.0000	512	256
000833.png	keep	1.6261	4.0000	512	256
000834.png	keep	4.0068	8.0000	512	256
000835.png	keep	6.8808	13.0000	512	256
000836.png	keep	3.9020	18.0000	512	256
000837.png	keep	3.0512	6.3333	512	256
000838.png	reject	7.6109	23.3333	512	256
000839.png	keep	6.4849	10.3333	512	256
000840.png	reject	11.4653	16.6667	512	256
000841.png	keep	5.2910	13.6667	512	256
000842.png	reject	10.9036	23.3333	512	256
000843.png	keep	2.4864	5.3333	512	256
000844.png	keep	5.4133	12.3333	512	256
000845.png	reject	10.2874	29.6667	512	256
000846.png	reject	13.3920	22.6667	512	256
000847.png	keep	3.7208	11.6667	512	256
000848.png	keep	1.3266	3.0000	512	256
000849.png	keep	2.1572	5.0000	512	256
000850.png	keep	7.7613	13.3333	512	256
000851.png	keep	6.4532	13.0000	512	256
000852.png	keep	9.0681	15.3333	512	256
000853.png	reject	12.9199	25.3333	512	256
000854.png	keep	6.5730	17.0000	512	256
000855.png	keep	6.5714	13.3333	512	256
000856.png	keep	9.3030	14.3333	512	256
000857.png	keep	6.5497	14.3333	512	256
000858.png	reject	9.7346	24.0000	512	256
000859.png	keep	2.6272	9.6667	512	256
000860.png	keep	3.0206	7.3333	512	256
000861.png	reject	14.7198	29.0000	512	256
000862.png	keep	5.4522	15.0000	512	256
000863.png	keep	3.7859	8.6667	512	256
000864.png	keep	1.6771	4.3333	512	256
000865.png	keep	2.0685	4.3333	512	256
000866.png	keep	4.1711	9.6667	512	256
000867.png	keep	9.5557	19.0000	512	256
000868.png	keep	3.2837	7.3333	512	256
000869.png	reject	25.6063	51.3333	512	256
000870.png	keep	7.2238	19.3333	512	256
000871.png	keep	3.2145	7.3333	512	256
000872.png	keep	8.5046	15.6667	512	256
000873.png	reject	16.5471	34.6667	512	256
000874.png	keep	6.7890	21.0000	512	256
000875.png	keep	6.6719	12.3333	512	256
000876.png	keep	3.0102	5.3333	512	256
000877.png	reject	25.0480	47.6667	512	256
000878.png	keep	6.3111	16.0000	512	256
000879.png	keep	6.5130	11.0000	512	256
000880.png	keep	2.4087	5.6667	512	256
000881.png	keep	2.0557	4.3333	512	256
000882.png	keep	7.4350	15.3333	512	256
000883.png	keep	6.6291	14.3333	512	256
000884.png	keep	1.7723	4.3333	512	256
000885.png	keep	7.8418	18.6667	512	256
000886.png	keep	4.5715	7.3333	512	256
000887.png	reject	11.1250	17.3333	512	256
000888.png	keep	8.5839	16.0000	512	256
000889.png	keep	3.7801	9.0000	512	256
000890.png	keep	7.4871	19.6667	512	256
000891.png	keep	6.3342	13.6667	512	256
000892.png	keep	4.9162	8.3333	512	256
000893.png	keep	7.7011	19.6667	512	256
000894.png	keep	6.9831	15.0000	512	256
000895.png	keep	3.9839	11.6667	512	256
000896.png	reject	5.8612	36.3333	512	256
000897.png	keep	3.6466	10.6667	512	256
000898.png	keep	6.8616	14.6667	512	256
000899.png	keep	5.9000	16.0000	512	256
000900.png	reject	12.9744	32.6667	512	256
000901.png	keep	4.6038	9.6667	512	256
000902.png	keep	1.4689	3.6667	512	256
000903.png	keep	4.9270	9.6667	512	256
000904.png	reject	12.2440	23.3333	512	256
000905.png	keep	3.3147	6.3333	512	256
000906.png	reject	9.3624	28.4167	512	256
000907.png	keep	1.7907	5.3333	512	256
000908.png	keep	5.9311	12.6667	512	256
000909.png	keep	8.4045	20.3333	512	256
000910.png	reject	16.5730	33.3333	512	256
000911.png	keep	2.7286	6.6667	512	256
000912.png	keep	1.4771	3.3333	512	256
000913.png	reject	17.0936	43.6667	512	256
000914.png	keep	5.9909	13.6667	512	256
000915.png	keep	5.5168	13.0000	512	256
000916.png	keep	4.0966	7.0000	512	256
000917.png	keep	9.6131	16.3333	512	256
000918.png	keep	6.0473	16.6667	512	256
000919.png	keep	3.6825	8.3333	512	256
000920.png	keep	3.9473	9.6667	512	256
000921.png	reject	15.4172	21.0000	512	256
000922.png	reject	11.6800	29.3333	512	256
000923.png	reject	12.8662	28.6667	512	256
000924.png	keep	2.5774	6.3333	512	256
000925.png	reject	9.5637	38.6667	512	256
000926.png	reject	9.2028	27.3333	512	256
000927.png	keep	2.2187	4.0000	512	256
000928.png	keep	0.9770	2.0000	512	256
000929.png	keep	2.8131	6.6667	512	256
000930.png	keep	6.1539	10.6667	512	256
000931.png	keep	8.4376	17.6667	512	256
000932.png	reject	14.3919	24.6667	512	256
000933.png	reject	11.0857	28.0000	512	256
000934.png	keep	4.4032	10.0000	512	256
000935.png	keep	3.7074	8.6667	512	256
000936.png	keep	8.0225	16.0000	512	256
000937.png	keep	3.3218	7.0000	512	256
000938.png	keep	2.1919	5.3333	512	256
000939.png	reject	14.2551	36.0000	512	256
000940.png	keep	7.3866	15.3333	512	256
000941.png	keep	6.6448	15.6667	512	256
000942.png	keep	7.0797	15.0000	512	256
000943.png	keep	4.7235	10.3333	512	256
000944.png	keep	1.2649	3.6667	512	256
000945.png	reject	10.5525	15.3333	512	256
000946.png	keep	4.3386	9.6667	512	256
000947.png	keep	5.8125	10.6667	512	256
000948.png	reject	10.4162	31.0000	512	256
000949.png	reject	11.8493	43.0000	512	256
000950.png	keep	7.2903	16.0000	512	256
000951.png	keep	6.3752	20.3333	512	256
000952.png	keep	5.6455	10.3333	512	256
000953.png	keep	7.0813	20.0000	512	256
000954.png	reject	8.5922	25.6667	512	256
000955.png	keep	6.1455	18.6667	512	256
000956.png	reject	18.4612	53.6667	512	256
000957.png	reject	14.2458	31.0000	512	256
000958.png	keep	8.1730	20.3333	512	256
000959.png	keep	1.9504	3.3333	512	256
000960.png	keep	3.3092	6.0000	512	256
000961.png	keep	2.5199	5.0000	512	256
000962.png	keep	4.0595	9.0000	512	256
000963.png	keep	7.7252	19.6667	512	256
000964.png	keep	6.3087	18.6667	512	256
000965.png	keep	5.6943	14.6667	512	256
000966.png	keep	6.7659	11.3333	512	256
000967.png	keep	3.1858	7.0000	512	256
000968.png	keep	7.6861	14.3333	512	256
000969.png	keep	5.6383	10.6667	512	256
000970.png	reject	7.3161	24.6667	512	256
000971.png	keep	2.5924	9.0000	512	256
000972.png	reject	10.6114	20.3333	512	256
000973.png	reject	13.5844	44.6667	512	256
000974.png	reject	12.0901	45.6667	512	256
000975.png	keep	1.2527	2.6667	512	256
000976.png	keep	2.0122	4.0000	512	256
000977.png	keep	2.9021	6.6667	512	256
000978.png	keep	3.0680	6.6667	512	256
000979.png	keep	3.7242	8.0000	512	256
000980.png	keep	7.0654	16.6667	512	256
000981.png	keep	9.7597	21.6667	512	256
000982.png	keep	5.5484	18.3333	512	256
000983.png	keep	4.4061	8.6667	512	256
000984.png	keep	3.0410	5.3333	512	256
000985.png	keep	6.3657	10.6667	512	256
000986.png	keep	2.0253	4.6667	512	256
000987.png	keep	3.5080	8.0000	512	256
000988.png	keep	4.3970	11.3333	512	256
000989.png	keep	8.1013	19.3333	512	256
000990.png	keep	4.2322	15.0000	512	256
000991.png	keep	1.8775	4.6667	512	256
000992.png	keep	5.3653	14.3333	512	256
000993.png	keep	3.1561	11.6667	512	256
000994.png	keep	3.2530	6.0000	512	256
000995.png	keep	4.1286	10.3333	512	256
000996.png	keep	4.8952	9.6667	512	256
000997.png	keep	4.5462	9.6667	512	256
000998.png	reject	8.1715	22.3333	512	256
000999.png	keep	6.6165	12.3333	512	256
001000.png	keep	4.0421	13.0000	512	256
001001.png	keep	4.3377	10.0000	512	256
001002.png	keep	1.3034	3.0000	512	256
001003.png	keep	4.4794	15.3333	512	256
001004.png	keep	6.8314	19.0000	512	256
001005.png	keep	7.4120	20.0000	512	256
001006.png	keep	1.7640	4.3333	512	256
001007.png	reject	10.5893	25.0000	512	256
001008.png	keep	3.2407	8.0000	512	256
001009.png	keep	2.1090	6.3333	512	256
001010.png	keep	4.9193	12.0000	512	256
001011.png	keep	8.2182	17.6667	512	256
001012.png	keep	8.4823	15.6667	512	256
001013.png	reject	23.6715	46.6667	512	256
001014.png	reject	12.0665	30.0000	512	256
001015.png	keep	7.0507	13.3333	512	256
001016.png	keep	4.2582	10.6667	512	256
001017.png	reject	12.0720	23.0000	512	256
001018.png	keep	6.5762	12.0000	512	256
001019.png	reject	9.5662	31.0000	512	256
001020.png	keep	9.8294	22.0000	512	256
001021.png	keep	6.7538	16.0000	512	256
001022.png	keep	5.0474	13.6667	512	256
001023.png	keep	2.6757	7.0000	512	256
001024.png	keep	2.4554	5.3333	512	256
001025.png	keep	2.0927	3.6667	512	256
001026.png	keep	4.5438	12.6667	512	256
001027.png	keep	7.0803	16.3333	512	256
001028.png	reject	11.0974	17.6667	512	256
001029.png	keep	8.4131	17.3333	512	256
001030.png	reject	9.8850	29.6667	512	256
001031.png	keep	4.3193	9.3333	512	256
001032.png	keep	4.1152	7.3333	512	256
001033.png	keep	2.2467	5.3333	512	256
001034.png	keep	9.5666	18.6667	512	256
001035.png	reject	11.6093	34.6667	512	256
001036.png	reject	24.5924	57.0000	512	256
001037.png	reject	14.5391	35.6667	512	256
001038.png	keep	6.4242	13.0000	512	256
001039.png	keep	3.2864	8.6667	512	256
001040.png	keep	0.9977	2.6667	512	256
001041.png	keep	2.1898	6.6667	512	256
001042.png	keep	3.2883	10.0000	512	256
001043.png	keep	4.9423	9.6667	512	256
001044.png	keep	6.1081	11.6667	512	256
001045.png	reject	17.0695	40.0000	512	256
001046.png	keep	3.5752	8.3333	512	256
001047.png	keep	4.4904	9.6667	512	256
001048.png	keep	4.3660	12.0000	512	256
001049.png	reject	22.0069	35.3333	512	256
001050.png	keep	6.5333	12.0000	512	256
001051.png	keep	1.0612	2.3333	512	256
001052.png	keep	1.5692	3.3333	512	256
001053.png	reject	11.8031	24.6667	512	256
001054.png	keep	3.4439	9.6667	512	256
001055.png	keep	1.5725	3.3333	512	256
001056.png	keep	1.3583	3.0000	512	256
001057.png	keep	8.0637	13.0000	512	256
001058.png	keep	3.9777	8.3333	512	256
001059.png	reject	11.8111	20.3333	512	256
001060.png	keep	7.0570	12.3333	512	256
001061.png	reject	12.6157	29.0000	512	256
001062.png	keep	8.2184	19.0000	512	256
001063.png	keep	3.2870	8.3333	512	256
001064.png	keep	8.0989	16.0000	512	256
001065.png	keep	4.2206	9.0000	512	256
001066.png	reject	13.4634	21.3333	512	256
001067.png	keep	1.9494	4.6667	512	256
001068.png	reject	9.5283	22.3333	512	256
001069.png	keep	6.2947	16.0000	512	256
001070.png	reject	12.5600	31.0000	512	256
001071.png	keep	1.8274	4.0000	512	256
001072.png	keep	1.6695	3.6667	512	256
001073.png	keep	2.4337	5.0000	512	256
001074.png	keep	6.0337	11.0000	512	256
001075.png	keep	6.9109	11.3333	512	256
001076.png	keep	5.7406	13.0000	512	256
001077.png	keep	6.3928	13.6667	512	256
001078.png	keep	6.9810	17.3333	512	256
001079.png	reject	10.1171	20.6667	512	256
001080.png	reject	12.0254	34.0000	512	256
001081.png	keep	3.9638	9.6667	512	256
001082.png	keep	8.2710	17.0000	512	256
001083.png	keep	2.8102	7.0000	512	256
001084.png	reject	9.8250	24.6667	512	256
001085.png	reject	11.4867	29.0000	512	256
001086.png	keep	7.7508	18.3333	512	256
001087.png	keep	1.1515	3.0000	512	256
001088.png	keep	1.1445	2.3333	512	256
001089.png	keep	2.1172	4.6667	512	256
001090.png	keep	5.2553	11.6667	512	256
001091.png	keep	5.3556	10.3333	512	256
001092.png	keep	8.3843	18.0833	512	256
001093.png	keep	8.7238	19.6667	512	256
001094.png	keep	6.3459	16.3333	512	256
001095.png	reject	8.2632	23.0000	512	256
001096.png	keep	3.7180	8.3333	512	256
001097.png	keep	3.8036	9.6667	512	256
001098.png	keep	6.5813	13.0000	512	256
001099.png	keep	1.5962	3.6667	512	256
001100.png	keep	8.7161	17.3333	512	256
001101.png	reject	11.0892	25.6667	512	256
001102.png	keep	4.9802	12.0000	512	256
001103.png	keep	3.2212	6.6667	512	256
001104.png	keep	1.3559	3.3333	512	256
001105.png	keep	4.7356	12.0000	512	256
001106.png	keep	4.5728	10.0000	512	256
001107.png	keep	4.1147	10.0000	512	256
001108.png	keep	3.7582	7.3333	512	256
001109.png	keep	4.9251	9.0000	512	256
001110.png	reject	16.7046	31.6667	512	256
001111.png	reject	14.5402	32.6667	512	256
001112.png	keep	4.7513	11.0000	512	256
001113.png	keep	4.0675	8.0000	512	256
001114.png	keep	6.9976	20.0000	512	256
001115.png	keep	1.9224	4.0000	512	256
001116.png	reject	10.7341	24.6667	512	256
001117.png	reject	12.0912	33.0000	512	256
001118.png	keep	3.9610	9.3333	512	256
001119.png	keep	2.1219	5.0000	512	256
001120.png	keep	1.9709	5.0000	512	256
001121.png	keep	1.6592	3.6667	512	256
001122.png	keep	4.4168	9.3333	512	256
001123.png	keep	4.4555	10.0000	512	256
001124.png	keep	7.5367	14.3333	512	256
001125.png	reject	19.3356	43.6667	512	256
001126.png	keep	6.9844	16.3333	512	256
001127.png	reject	8.1752	22.6667	512	256
001128.png	keep	3.2406	7.0000	512	256
001129.png	keep	5.0435	10.6667	512	256
001130.png	keep	8.1705	13.6667	512	256
001131.png	keep	2.4623	5.3333	512	256
001132.png	reject	21.2959	50.6667	512	256
001133.png	keep	8.0496	20.0000	512	256
001134.png	reject	11.7143	36.0000	512	256
001135.png	keep	1.7911	4.3333	512	256
001136.png	keep	1.5156	3.0000	512	256
001137.png	keep	2.3579	5.6667	512	256
001138.png	keep	2.7929	6.3333	512	256
001139.png	keep	6.3081	13.3333	512	256
001140.png	keep	4.3257	9.6667	512	256
001141.png	keep	8.4261	17.6667	512	256
001142.png	keep	8.1402	12.6667	512	256
001143.png	reject	10.7304	27.3333	512	256
001144.png	keep	2.0124	4.0000	512	256
001145.png	keep	5.3575	9.3333	512	256
001146.png	keep	8.5115	21.6667	512	256
